Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,abbreviation,allelic_requirement,consider,database_cross_reference,definition,discarded/obsoleted synonym,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_synonym_type,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/hp.obo#hposlim_core,http://purl.obolibrary.org/obo/hp.obo#secondary_consequence,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000700,http://purl.obolibrary.org/obo/RO_0002581,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/contributor,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/date,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,in_subset,inheres in,inheres in part of,layperson term,logical-definition-view-relation,part of,plural form,shorthand,subset_property,synonym_type_property,term replaced by,UK spelling
http://purl.obolibrary.org/obo/HP_0010452,Ectopia of the spleen,Abnormal spleen location|Ectopic spleen,An abnormal (non-anatomic) location of the spleen.,false,,,http://purl.obolibrary.org/obo/HP_0025408,,,,UMLS:C0266632|SNOMEDCT_US:65146007,An abnormal (non-anatomic) location of the spleen.,,,,Abnormal spleen location|Ectopic spleen,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0025408,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2009-09-14T10:51:09Z,,HP:0010452,,Ectopia of the spleen,,HP:0010452,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005793,Shortening of all distal phalanges of the toes,Shortening of all outermost bone of the toes,Abnormally short distal phalanx of toe of all toes.,false,,,http://purl.obolibrary.org/obo/HP_0001857,,,,UMLS:C4025132,Abnormally short distal phalanx of toe of all toes.,,,,Shortening of all outermost bone of the toes,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001857,,,,,,,,,,,,,,,,,,HP:0005793,,Shortening of all distal phalanges of the toes,,HP:0005793,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0006117,HP_0006117,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0006117,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0001498,
http://purl.obolibrary.org/obo/HP_0041121,Fractured epiphysis of fifth metacarpal bone,bone epiphysis of fifth metacarpal bone,A partial or complete breakage of the epiphysis of fifth metacarpal bone.,false,,,http://purl.obolibrary.org/obo/HP_0009189|http://purl.obolibrary.org/obo/HP_0041147|http://purl.obolibrary.org/obo/HP_0010226,,,,,A partial or complete breakage of the epiphysis of fifth metacarpal bone.,,,,bone epiphysis of fifth metacarpal bone,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0009189|http://purl.obolibrary.org/obo/HP_0041147|http://purl.obolibrary.org/obo/HP_0010226,,,,,,,,,,,,,,,,,,HP:0041121,,Fractured epiphysis of fifth metacarpal bone,,HP:0041121,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0007929,Peripheral retinal detachment,,Separation of the inner layers of the retina (neural retina) from the pigment epithelium occuring near the outer limit (periphery) of the retina.,false,,,http://purl.obolibrary.org/obo/HP_0000541,,,,UMLS:C4024771,Separation of the inner layers of the retina (neural retina) from the pigment epithelium occuring near the outer limit (periphery) of the retina.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000541,,,,,,,,,,,,,,,,,,HP:0007929,,Peripheral retinal detachment,,HP:0007929,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031382,Decreased lymphocyte proliferation in response to anti-CD3,Defective lymphocyte proliferation to anti-CD3|Defective proliferation of lymphocytes following anti-CD3 stimulation,"A decreased proliferative response of lymphocytes in vitro or in vivo, when stimulated with an anti-CD3 antibody against the T-cell co-receptor, CD3.",false,,,http://purl.obolibrary.org/obo/HP_0031381,,,,,"A decreased proliferative response of lymphocytes in vitro or in vivo, when stimulated with an anti-CD3 antibody against the T-cell co-receptor, CD3.",,,,Defective lymphocyte proliferation to anti-CD3|Defective proliferation of lymphocytes following anti-CD3 stimulation,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0031381,,,,,,,2017-09-02T15:57:46Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031382,,Decreased lymphocyte proliferation in response to anti-CD3,,HP:0031382,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002880,obsolete Respiratory difficulties,,,true,,,,,,,,,,,,,,,human_phenotype,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,HP:0002880,,obsolete Respiratory difficulties,true,HP:0002880,,,,,,,,,,,HP:0002098|http://purl.obolibrary.org/obo/HP_0002098,
http://purl.obolibrary.org/obo/HP_0003027,Mesomelia,Disproportionately short middle portion of limb|Mesomelic limb shortening|Mesomelic shortening of limbs|Symmetric mesomelic limb shortness,Shortening of the middle parts of the limbs (forearm and lower leg) in relation to the upper and terminal segments.|Shortening of the limbs where the predominant shortness is in the middle bones.,false,,,http://purl.obolibrary.org/obo/HP_0009826,,,,UMLS:C0549306,Shortening of the middle parts of the limbs (forearm and lower leg) in relation to the upper and terminal segments.,,,,Disproportionately short middle portion of limb|Mesomelic limb shortening|Mesomelic shortening of limbs|Symmetric mesomelic limb shortness,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0009826,,,,,,,,,,,,,,,,,,HP:0003027,Shortening of the limbs where the predominant shortness is in the middle bones.,Mesomelia,,HP:0003027,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0009850,Triangular shaped middle phalanges of the hand,Triangular shaped middle finger bones of the hand,,false,,,http://purl.obolibrary.org/obo/HP_0009774|http://purl.obolibrary.org/obo/HP_0009833,,,,UMLS:C4024183,,,HP:0009876,,Triangular shaped middle finger bones of the hand,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0009774|http://purl.obolibrary.org/obo/HP_0009833,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2009-03-11T12:15:55Z,,HP:0009850,,Triangular shaped middle phalanges of the hand,,HP:0009850,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010313,Breast hypertrophy,Breasts enlarged|Hypertrophy of the breasts|Gigantomastia|Macromastia|Breast enlargement|Large breast,The presence of hypertrophy of the breast.,false,,,http://purl.obolibrary.org/obo/HP_0031093,,,,UMLS:C0020565|SNOMEDCT_US:372285001|MSH:C536821|SNOMEDCT_US:372281005|UMLS:C2225524|SNOMEDCT_US:372283008|UMLS:C0392533,The presence of hypertrophy of the breast.,,,,Breasts enlarged|Hypertrophy of the breasts|Gigantomastia|Macromastia|Breast enlargement|Large breast,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0031093,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2009-07-12T02:34:30Z,,HP:0010313,,Breast hypertrophy,,HP:0010313,http://purl.obolibrary.org/obo/hp.obo#hposlim_core,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0006760,HP_0006760,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0006760,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0005550,
http://purl.obolibrary.org/obo/HP_0007456,Progressive reticulate hyperpigmentation,,,false,,,http://purl.obolibrary.org/obo/HP_0007400,,,,UMLS:C4024872,,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0007400,,,,,,,,,,,,,,,,,,HP:0007456,,Progressive reticulate hyperpigmentation,,HP:0007456,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008279,Transient hyperlipidemia,,,false,,,http://purl.obolibrary.org/obo/HP_0003077,,,,UMLS:C1850722,,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0003077,,,,,,,,,,,,,,,,,,HP:0008279,,Transient hyperlipidemia,,HP:0008279,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034857,Typified by highly variable age of onset,,Description of conditions in which age of onset is highly variable even in family members who share the same disease-associated variant or variants.,false,,,http://purl.obolibrary.org/obo/HP_0034335,,,,,Description of conditions in which age of onset is highly variable even in family members who share the same disease-associated variant or variants.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0034335,,,,,,,2023-07-06T17:23:28Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0034857,,Typified by highly variable age of onset,,HP:0034857,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0003399,HP_0003399,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0003399,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0003473,
http://purl.obolibrary.org/obo/HP_0033045,Bipedal edema,Bipedal oedema,A palpable swelling in both feet and ankles caused by an increase in interstitial fluid volume (excess fluid).,false,,,http://purl.obolibrary.org/obo/HP_0010741,,,,,A palpable swelling in both feet and ankles caused by an increase in interstitial fluid volume (excess fluid).,,,,Bipedal oedema,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010741,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0033045,,Bipedal edema,,HP:0033045,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005366,Recurrent streptococcus pneumoniae infections,,Increased susceptibility to streptococcus pneumoniae infections as manifested by a history of recurrent infections by streptococcus pneumoniae.,false,,,http://purl.obolibrary.org/obo/HP_0002205|http://purl.obolibrary.org/obo/HP_0020096,,,,UMLS:C2169794,Increased susceptibility to streptococcus pneumoniae infections as manifested by a history of recurrent infections by streptococcus pneumoniae.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0002205|http://purl.obolibrary.org/obo/HP_0020096,,,,,,,,,,,,,,,,,,HP:0005366,,Recurrent streptococcus pneumoniae infections,,HP:0005366,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0040134,Abnormal hepatic iron concentration,Abnormal liver iron concentration|Abnormal liver iron level,,false,,,http://purl.obolibrary.org/obo/HP_0034644,,,,UMLS:C4022420,,,,,Abnormal liver iron concentration|Abnormal liver iron level,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0034644,,,,,,,,,,,,,https://orcid.org/0000-0002-5316-1399,,,,,HP:0040134,,Abnormal hepatic iron concentration,,HP:0040134,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010488,Aplasia/Hypoplasia of the palmar creases,Absent/small palm crease|Absent/underdeveloped palm crease,Absence or underdevelopment of the palmar creases.,false,,,http://purl.obolibrary.org/obo/HP_0010490,,,,UMLS:C4023806,Absence or underdevelopment of the palmar creases.,,,,Absent/small palm crease|Absent/underdeveloped palm crease,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010490,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2009-09-16T10:53:24Z,,HP:0010488,,Aplasia/Hypoplasia of the palmar creases,,HP:0010488,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001237,HP_0001237,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0001237,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0009473,
http://purl.obolibrary.org/obo/HP_0100481,Proximal/middle symphalangism of 4th toe,Fused innermost and middle bones of 4th toe|Symphalangism of the middle and proximal phalanges of the 4th toe,Bony fusion of the middle and proximal phalanges of the 4th toe.,false,,,http://purl.obolibrary.org/obo/HP_0100237|http://purl.obolibrary.org/obo/HP_0100471|http://purl.obolibrary.org/obo/HP_0010390|http://purl.obolibrary.org/obo/HP_0100474,,,,UMLS:C4020974,Bony fusion of the middle and proximal phalanges of the 4th toe.,,,,Fused innermost and middle bones of 4th toe|Symphalangism of the middle and proximal phalanges of the 4th toe,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100237|http://purl.obolibrary.org/obo/HP_0100471|http://purl.obolibrary.org/obo/HP_0010390|http://purl.obolibrary.org/obo/HP_0100474,,,,,,,,,,,,,,,,,,HP:0100481,,Proximal/middle symphalangism of 4th toe,,HP:0100481,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011652,Double outlet right ventricle with doubly committed ventricular septal defect without pulmonary stenosis,"Double outlet right ventricle, doubly committed ventricular septal defect|DORV with doubly committed VSD","A double outlet right ventricle with a subaortic ventritricular septal defect (a hole between the two bottom chambers (ventricles) of the heart), that extends anterosuperiorly and are closely related to the pulmonary artery as well, are considered to be doubly committed. There is not associated pulmonary stenosis, the abnormal narrowing or constriction of the pulmonary artery, in the main pulmonary artery and/or in the left or right pulmonary artery branches.",false,,,http://purl.obolibrary.org/obo/HP_0001719,,,,UMLS:C4023247|Fyler:0604|Fyler:604,"A double outlet right ventricle with a subaortic ventritricular septal defect (a hole between the two bottom chambers (ventricles) of the heart), that extends anterosuperiorly and are closely related to the pulmonary artery as well, are considered to be doubly committed. There is not associated pulmonary stenosis, the abnormal narrowing or constriction of the pulmonary artery, in the main pulmonary artery and/or in the left or right pulmonary artery branches.",,,,"Double outlet right ventricle, doubly committed ventricular septal defect|DORV with doubly committed VSD",,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001719,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2012-04-09T10:05:46Z,,HP:0011652,,Double outlet right ventricle with doubly committed ventricular septal defect without pulmonary stenosis,,HP:0011652,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0009246,Aplasia of the distal phalanx of the 5th finger,Absent outermost pinkie finger bone|Absent outermost little finger bone|Absent outermost pinky finger bone,Absence of the distal phalanx of the little (5th) finger.,false,,,http://purl.obolibrary.org/obo/HP_0009238|http://purl.obolibrary.org/obo/HP_0009881|http://purl.obolibrary.org/obo/HP_0009239,,,,UMLS:C4024501,Absence of the distal phalanx of the little (5th) finger.,,,,Absent outermost pinkie finger bone|Absent outermost little finger bone|Absent outermost pinky finger bone,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0009238|http://purl.obolibrary.org/obo/HP_0009881|http://purl.obolibrary.org/obo/HP_0009239,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2009-01-05T07:27:52Z,,HP:0009246,,Aplasia of the distal phalanx of the 5th finger,,HP:0009246,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005963,HP_0005963,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0005963,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0004911,
http://purl.obolibrary.org/obo/HP_0045007,Abnormal substantia nigra morphology,Abnormality of the substantia nigra,"A structural anomaly of the substantia nigra, which is a midbrain dopaminergic nucleus which has a critical role in modulating motor movement and reward functions as part of the basal ganglia circuitry.",false,,,http://purl.obolibrary.org/obo/HP_0002418|http://purl.obolibrary.org/obo/HP_0002134,,,,UMLS:C4022403,"A structural anomaly of the substantia nigra, which is a midbrain dopaminergic nucleus which has a critical role in modulating motor movement and reward functions as part of the basal ganglia circuitry.",,,,Abnormality of the substantia nigra,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0002418|http://purl.obolibrary.org/obo/HP_0002134,,,,,,,,,,,,,https://orcid.org/0000-0002-5316-1399,,,,,HP:0045007,,Abnormal substantia nigra morphology,,HP:0045007,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011500,Polycoria,Multiple pupils,Multiple pupils.,false,,,http://purl.obolibrary.org/obo/HP_0000615,,,,UMLS:C0344544|SNOMEDCT_US:204159004,Multiple pupils.,,,,Multiple pupils,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000615,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2012-04-04T07:19:56Z,,HP:0011500,,Polycoria,,HP:0011500,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005099,obsolete Severe hydrops fetalis,Severe hydrops,,true,,,,,,,,,,,,Severe hydrops,,,human_phenotype,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,HP:0005099,,obsolete Severe hydrops fetalis,true,HP:0005099,,,,,,,,,,,HP:0001789|http://purl.obolibrary.org/obo/HP_0001789,
http://purl.obolibrary.org/obo/HP_0000761,HP_0000761,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0000761,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0000762,
http://purl.obolibrary.org/obo/HP_0004151,HP_0004151,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0004151,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0009319,
http://purl.obolibrary.org/obo/HP_0012448,Delayed myelination,,Delayed myelination.,false,,,http://purl.obolibrary.org/obo/HP_0012447,,,,UMLS:C1277241|SNOMEDCT_US:135810007,Delayed myelination.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0012447,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2013-11-23T03:47:56Z,,HP:0012448,,Delayed myelination,,HP:0012448,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031375,Refractory,,Applies to a sign or symptom that is difficult to treat or cure.,false,,,http://purl.obolibrary.org/obo/HP_0012823,,,,,Applies to a sign or symptom that is difficult to treat or cure.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0012823,,,,,,,2017-09-02T01:54:32Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031375,,Refractory,,HP:0031375,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025017,Capillary fragility,,"Reduced resistance to rupture of capillary blood vessels. Capillary fragility may manifest as a bleeding diathesis with spontaneous ecchymoses (bruises).|The formation of petechiae distal to a tourniquet or sphygmomanometer on release of pressure is known as the Rumpel-Leede sign. This sign was reported in 1909 by Theodor Rumpel, and again independently in 1911 by Carl Stockbridge Leede. Historically, the tourniquet test (or Rumpel-Leede Capillary-Fragility Test) was used to assess patients for thrombocytopenia and capillary fragility. Today, the Rumpel-Leede sign may be observed iatrogenically in the context of continuous blood-pressure monitoring [PMID:24382085].",false,,,http://purl.obolibrary.org/obo/HP_0025018,,,,,Reduced resistance to rupture of capillary blood vessels. Capillary fragility may manifest as a bleeding diathesis with spontaneous ecchymoses (bruises).,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0025018,,,,,,,2016-08-12T11:50:33Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0025017,"The formation of petechiae distal to a tourniquet or sphygmomanometer on release of pressure is known as the Rumpel-Leede sign. This sign was reported in 1909 by Theodor Rumpel, and again independently in 1911 by Carl Stockbridge Leede. Historically, the tourniquet test (or Rumpel-Leede Capillary-Fragility Test) was used to assess patients for thrombocytopenia and capillary fragility. Today, the Rumpel-Leede sign may be observed iatrogenically in the context of continuous blood-pressure monitoring [PMID:24382085].",Capillary fragility,,HP:0025017,,,,,,,,,,,,
